datetime,cpu_load1,cpu_load5,mem_used(M),mem_free(M)
2025-12-09_12:08:58,0,1,4321,105438
2025-12-09_12:09:03,0,1,4330,105429
2025-12-09_12:09:08,0,1,4329,105430
2025-12-09_12:09:13,0,1,4327,105432
2025-12-09_12:09:18,0,1,4327,105432
2025-12-09_12:09:23,0,1,4327,105432
2025-12-09_12:09:28,0,1,4327,105432
2025-12-09_12:09:33,0,1,4323,105436
2025-12-09_12:09:38,0,1,4323,105436
2025-12-09_12:09:43,0,1,4323,105436
2025-12-09_12:09:48,0,0,4323,105436
2025-12-09_12:09:53,0,0,4324,105435
2025-12-09_12:09:58,0,0,4324,105435
2025-12-09_12:10:03,0,0,4323,105436
2025-12-09_12:10:08,0,0,4323,105436
2025-12-09_12:10:13,0,0,4322,105437
2025-12-09_12:10:18,0,0,4322,105437
2025-12-09_12:10:23,0,0,4322,105437
2025-12-09_12:10:28,0,0,4318,105441
2025-12-09_12:10:33,0,0,4317,105442
2025-12-09_12:10:38,0,0,4316,105443
2025-12-09_12:10:43,0,0,4316,105443
2025-12-09_12:10:48,0,0,4315,105445
2025-12-09_12:10:53,0,0,4315,105444
2025-12-09_12:10:58,0,0,4315,105444
2025-12-09_12:11:03,64,13,4323,105436
2025-12-09_12:11:08,59,13,4322,105438
2025-12-09_12:11:13,54,13,4320,105439
2025-12-09_12:11:18,50,13,4319,105440
2025-12-09_12:11:23,46,12,4319,105440
2025-12-09_12:11:28,42,12,4322,105437
2025-12-09_12:11:33,39,12,4321,105438
2025-12-09_12:11:38,36,12,4313,105446
2025-12-09_12:11:43,33,11,4312,105447
2025-12-09_12:11:48,30,11,4312,105447
2025-12-09_12:11:53,28,11,4315,105444
2025-12-09_12:11:58,25,11,4314,105445
2025-12-09_12:12:03,23,11,4324,105435
2025-12-09_12:12:08,21,10,4323,105436
2025-12-09_12:12:13,20,10,4322,105437
2025-12-09_12:12:18,18,10,4322,105437
2025-12-09_12:12:23,17,10,4322,105437
2025-12-09_12:12:28,15,10,4321,105438
2025-12-09_12:12:33,14,9,4319,105440
2025-12-09_12:12:38,13,9,4320,105439
2025-12-09_12:12:43,12,9,4319,105440
2025-12-09_12:12:48,11,9,4319,105440
2025-12-09_12:12:53,10,9,4319,105440
2025-12-09_12:12:58,9,8,4318,105441
2025-12-09_12:13:03,8,8,4326,105433
2025-12-09_12:13:08,8,8,4326,105433
2025-12-09_12:13:13,7,8,4325,105434
2025-12-09_12:13:18,6,8,4325,105434
2025-12-09_12:13:23,6,8,4325,105434
2025-12-09_12:13:28,5,8,4324,105435
2025-12-09_12:13:33,5,7,4323,105436
2025-12-09_12:13:38,5,7,4323,105436
2025-12-09_12:13:43,4,7,4323,105436
2025-12-09_12:13:48,4,7,4323,105436
2025-12-09_12:13:53,3,7,4323,105436
2025-12-09_12:13:58,3,7,4323,105436
2025-12-09_12:14:03,3,7,4323,105436
2025-12-09_12:14:08,3,6,4322,105437
2025-12-09_12:14:13,2,6,4321,105438
2025-12-09_12:14:18,2,6,4321,105438
2025-12-09_12:14:23,2,6,4321,105438
2025-12-09_12:14:28,2,6,4324,105435
2025-12-09_12:14:33,2,6,4323,105436
2025-12-09_12:14:38,2,6,4323,105436
2025-12-09_12:14:43,1,6,4322,105437
2025-12-09_12:14:48,1,5,4322,105437
2025-12-09_12:14:53,1,5,4321,105438
2025-12-09_12:14:58,1,5,4320,105439
2025-12-09_12:15:03,1,5,4329,105431
2025-12-09_12:15:08,1,5,4328,105431
2025-12-09_12:15:13,1,5,4327,105432
2025-12-09_12:15:18,1,5,4327,105432
2025-12-09_12:15:23,1,5,4327,105432
2025-12-09_12:15:28,0,5,4327,105432
2025-12-09_12:15:33,0,5,4326,105433
2025-12-09_12:15:38,0,4,4328,105431
2025-12-09_12:15:43,0,4,4327,105432
2025-12-09_12:15:48,0,4,4327,105432
2025-12-09_12:15:53,0,4,4328,105431
2025-12-09_12:15:58,0,4,4327,105432
2025-12-09_12:16:03,0,4,4339,105420
2025-12-09_12:16:08,0,4,4339,105420
2025-12-09_12:16:13,0,4,4338,105421
2025-12-09_12:16:18,0,4,4338,105421
2025-12-09_12:16:23,0,4,4338,105421
2025-12-09_12:16:28,0,4,4338,105421
2025-12-09_12:16:33,0,3,4337,105422
2025-12-09_12:16:38,0,3,4338,105421
2025-12-09_12:16:43,0,3,4336,105423
2025-12-09_12:16:48,0,3,4336,105423
2025-12-09_12:16:53,0,3,4336,105423
2025-12-09_12:16:58,0,3,4335,105424
2025-12-09_12:17:03,0,3,4341,105418
2025-12-09_12:17:08,0,3,4341,105418
2025-12-09_12:17:13,0,3,4340,105419
2025-12-09_12:17:18,0,3,4340,105419
2025-12-09_12:17:23,0,3,4339,105420
2025-12-09_12:17:28,0,3,4340,105419
2025-12-09_12:17:33,0,3,4339,105420
2025-12-09_12:17:38,0,3,4336,105423
2025-12-09_12:17:43,0,2,4335,105424
2025-12-09_12:17:48,0,2,4335,105424
2025-12-09_12:17:53,0,2,4335,105424
2025-12-09_12:17:58,0,2,4335,105424
2025-12-09_12:18:03,0,2,4339,105420
2025-12-09_12:18:08,0,2,4338,105421
2025-12-09_12:18:13,0,2,4333,105426
2025-12-09_12:18:18,0,2,4333,105426
2025-12-09_12:18:23,0,2,4332,105427
2025-12-09_12:18:28,0,2,4332,105427
2025-12-09_12:18:33,0,2,4332,105427
2025-12-09_12:18:38,0,2,4330,105429
2025-12-09_12:18:43,8,4,4330,105429
2025-12-09_12:18:48,7,4,4329,105430
2025-12-09_12:18:53,7,3,4329,105430
2025-12-09_12:18:58,6,3,4328,105431
2025-12-09_12:19:03,22,7,4334,105425
2025-12-09_12:19:08,20,6,4333,105426
2025-12-09_12:19:13,18,6,4333,105426
2025-12-09_12:19:18,17,6,4332,105427
2025-12-09_12:19:23,15,6,4332,105427
2025-12-09_12:19:28,14,6,4332,105426
2025-12-09_12:19:33,13,6,4332,105427
2025-12-09_12:19:38,12,6,4333,105426
2025-12-09_12:19:43,11,6,4333,105426
2025-12-09_12:19:48,10,5,4333,105426
2025-12-09_12:19:53,9,5,4334,105425
2025-12-09_12:19:58,8,5,4334,105425
2025-12-09_12:20:03,8,5,4340,105419
2025-12-09_12:20:08,7,5,4340,105419
2025-12-09_12:20:13,7,5,4338,105421
2025-12-09_12:20:18,6,5,4338,105421
2025-12-09_12:20:23,6,5,4338,105421
2025-12-09_12:20:28,5,5,4336,105423
2025-12-09_12:20:33,5,5,4336,105423
2025-12-09_12:20:38,4,4,4335,105424
2025-12-09_12:20:43,4,4,4335,105424
2025-12-09_12:20:48,4,4,4335,105424
2025-12-09_12:20:53,3,4,4336,105423
2025-12-09_12:20:58,3,4,4335,105424
2025-12-09_12:21:03,3,4,4339,105420
2025-12-09_12:21:08,2,4,4338,105421
2025-12-09_12:21:13,2,4,4336,105423
2025-12-09_12:21:18,2,4,4336,105423
2025-12-09_12:21:23,2,4,4335,105424
2025-12-09_12:21:28,2,4,4335,105424
2025-12-09_12:21:33,2,3,4334,105424
2025-12-09_12:21:38,1,3,4334,105425
2025-12-09_12:21:43,1,3,4333,105426
2025-12-09_12:21:48,1,3,4333,105426
2025-12-09_12:21:53,9,5,4331,105428
2025-12-09_12:21:58,8,5,4331,105428
2025-12-09_12:22:03,8,5,4332,105427
2025-12-09_12:22:08,7,4,4332,105427
2025-12-09_12:22:13,6,4,4331,105428
2025-12-09_12:22:18,6,4,4331,105428
2025-12-09_12:22:23,5,4,4330,105429
2025-12-09_12:22:28,5,4,4330,105429
2025-12-09_12:22:33,4,4,4330,105429
2025-12-09_12:22:38,4,4,4328,105431
2025-12-09_12:22:43,4,4,4327,105431
2025-12-09_12:22:48,3,4,4327,105431
2025-12-09_12:22:53,3,4,4328,105430
2025-12-09_12:22:58,3,3,4327,105432
2025-12-09_12:23:03,3,3,4328,105431
2025-12-09_12:23:08,2,3,4328,105431
2025-12-09_12:23:13,2,3,4327,105432
2025-12-09_12:23:18,2,3,4326,105433
2025-12-09_12:23:23,2,3,4325,105434
2025-12-09_12:23:28,2,3,4329,105429
2025-12-09_12:23:33,1,3,4329,105430
2025-12-09_12:23:38,1,3,4326,105433
2025-12-09_12:23:43,1,3,4326,105432
2025-12-09_12:23:48,1,3,4326,105432
2025-12-09_12:23:53,1,3,4327,105432
2025-12-09_12:23:58,1,3,4327,105432
2025-12-09_12:24:03,1,3,4326,105432
2025-12-09_12:24:08,1,2,4326,105433
2025-12-09_12:24:13,1,2,4325,105434
2025-12-09_12:24:18,1,2,4324,105434
2025-12-09_12:24:23,0,2,4324,105435
2025-12-09_12:24:28,0,2,4324,105435
2025-12-09_12:24:33,0,2,4323,105436
2025-12-09_12:24:38,0,2,4322,105437
2025-12-09_12:24:43,0,2,4322,105437
2025-12-09_12:24:48,0,2,4321,105437
2025-12-09_12:24:53,0,2,4324,105435
2025-12-09_12:24:58,0,2,4320,105439
2025-12-09_12:25:03,0,2,4329,105430
2025-12-09_12:25:08,0,2,4329,105430
2025-12-09_12:25:13,0,2,4327,105431
2025-12-09_12:25:18,0,2,4327,105432
2025-12-09_12:25:23,0,2,4327,105432
2025-12-09_12:25:28,0,2,4327,105432
2025-12-09_12:25:33,0,2,4325,105434
2025-12-09_12:25:38,0,2,4324,105435
2025-12-09_12:25:43,0,2,4323,105435
2025-12-09_12:25:48,0,2,4323,105435
2025-12-09_12:25:53,0,1,4322,105437
2025-12-09_12:25:58,0,1,4321,105438
2025-12-09_12:26:03,0,1,4328,105431
2025-12-09_12:26:08,0,1,4327,105432
2025-12-09_12:26:13,0,1,4325,105434
2025-12-09_12:26:18,0,1,4325,105434
2025-12-09_12:26:23,0,1,4325,105434
2025-12-09_12:26:28,0,1,4325,105433
2025-12-09_12:26:33,0,1,4324,105435
2025-12-09_12:26:38,0,1,4324,105435
2025-12-09_12:26:43,0,1,4323,105436
2025-12-09_12:26:48,0,1,4323,105436
2025-12-09_12:26:53,0,1,4325,105434
2025-12-09_12:26:58,0,1,4324,105435
2025-12-09_12:27:03,16,4,4329,105430
2025-12-09_12:27:08,15,4,4329,105430
2025-12-09_12:27:13,13,4,4327,105431
2025-12-09_12:27:18,12,4,4327,105432
2025-12-09_12:27:23,11,4,4326,105433
2025-12-09_12:27:28,10,4,4320,105439
2025-12-09_12:27:33,10,4,4320,105439
2025-12-09_12:27:38,9,3,4319,105439
2025-12-09_12:27:43,8,3,4319,105440
2025-12-09_12:27:48,7,3,4319,105440
2025-12-09_12:27:53,7,3,4314,105445
2025-12-09_12:27:58,6,3,4313,105446
2025-12-09_12:28:03,6,3,4323,105436
2025-12-09_12:28:08,5,3,4322,105437
2025-12-09_12:28:13,5,3,4321,105438
2025-12-09_12:28:18,4,3,4320,105438
2025-12-09_12:28:23,4,3,4320,105438
2025-12-09_12:28:28,4,3,4317,105442
2025-12-09_12:28:33,3,3,4316,105443
2025-12-09_12:28:38,3,3,4317,105441
2025-12-09_12:28:43,3,3,4316,105443
2025-12-09_12:28:48,2,2,4316,105443
2025-12-09_12:28:53,2,2,4319,105440
2025-12-09_12:28:58,2,2,4319,105440
2025-12-09_12:29:03,2,2,4326,105424
2025-12-09_12:29:08,2,2,4327,105424
2025-12-09_12:29:13,2,2,4325,105426
2025-12-09_12:29:18,1,2,4324,105426
2025-12-09_12:29:23,1,2,4324,105427
2025-12-09_12:29:28,9,4,4327,105424
2025-12-09_12:29:33,8,4,4326,105424
2025-12-09_12:29:38,8,4,4327,105424
2025-12-09_12:29:43,7,4,4326,105425
2025-12-09_12:29:48,6,3,4326,105425
2025-12-09_12:29:53,6,3,4327,105424
2025-12-09_12:29:58,5,3,4327,105424
2025-12-09_12:30:03,5,3,4334,105417
2025-12-09_12:30:08,5,3,4332,105418
2025-12-09_12:30:13,4,3,4330,105421
2025-12-09_12:30:18,4,3,4330,105421
2025-12-09_12:30:23,4,3,4329,105422
2025-12-09_12:30:28,3,3,4329,105422
2025-12-09_12:30:33,3,3,4328,105423
2025-12-09_12:30:38,3,3,4329,105421
2025-12-09_12:30:43,2,3,4328,105423
2025-12-09_12:30:48,2,3,4328,105423
2025-12-09_12:30:53,2,3,4321,105430
2025-12-09_12:30:58,2,2,4321,105430
2025-12-09_12:31:03,2,2,4332,105418
2025-12-09_12:31:08,2,2,4332,105419
2025-12-09_12:31:13,1,2,4331,105420
2025-12-09_12:31:18,1,2,4331,105420
2025-12-09_12:31:23,1,2,4331,105420
2025-12-09_12:31:28,1,2,4331,105420
2025-12-09_12:31:33,1,2,4328,105423
2025-12-09_12:31:38,1,2,4329,105422
2025-12-09_12:31:43,1,2,4328,105423
2025-12-09_12:31:48,1,2,4328,105423
2025-12-09_12:31:53,1,2,4325,105426
2025-12-09_12:31:58,0,2,4325,105426
2025-12-09_12:32:03,0,2,4327,105424
2025-12-09_12:32:08,0,2,4327,105424
2025-12-09_12:32:13,0,2,4326,105424
2025-12-09_12:32:18,0,2,4326,105425
2025-12-09_12:32:23,0,2,4326,105425
2025-12-09_12:32:28,0,2,4327,105424
2025-12-09_12:32:33,0,2,4326,105425
2025-12-09_12:32:38,0,2,4325,105425
2025-12-09_12:32:43,0,1,4325,105426
2025-12-09_12:32:48,0,1,4325,105426
2025-12-09_12:32:53,0,1,4327,105424
2025-12-09_12:32:58,0,1,4326,105424
2025-12-09_12:33:03,0,1,4335,105415
2025-12-09_12:33:08,0,1,4335,105416
2025-12-09_12:33:13,0,1,4334,105417
2025-12-09_12:33:18,0,1,4334,105417
2025-12-09_12:33:23,0,1,4333,105417
2025-12-09_12:33:28,0,1,4334,105417
2025-12-09_12:33:33,0,1,4333,105417
2025-12-09_12:33:38,0,1,4327,105423
2025-12-09_12:33:43,0,1,4327,105423
2025-12-09_12:33:48,0,1,4327,105424
2025-12-09_12:33:53,0,1,4328,105423
2025-12-09_12:33:58,0,1,4327,105424
2025-12-09_12:34:03,0,1,4328,105423
2025-12-09_12:34:08,0,1,4327,105424
2025-12-09_12:34:13,0,1,4326,105425
2025-12-09_12:34:18,0,1,4326,105425
2025-12-09_12:34:23,0,0,4325,105426
2025-12-09_12:34:28,0,0,4326,105424
2025-12-09_12:34:33,0,0,4325,105425
2025-12-09_12:34:38,0,0,4326,105425
2025-12-09_12:34:43,0,0,4325,105426
2025-12-09_12:34:48,0,0,4325,105426
2025-12-09_12:34:53,0,0,4324,105427
2025-12-09_12:34:58,0,0,4323,105428
2025-12-09_12:35:03,0,0,4334,105417
2025-12-09_12:35:08,0,0,4332,105419
2025-12-09_12:35:13,0,0,4330,105420
2025-12-09_12:35:18,0,0,4330,105420
2025-12-09_12:35:23,0,0,4330,105421
2025-12-09_12:35:28,0,0,4334,105416
2025-12-09_12:35:33,0,0,4331,105419
2025-12-09_12:35:38,0,0,4331,105420
2025-12-09_12:35:43,0,0,4331,105420
2025-12-09_12:35:48,0,0,4330,105420
2025-12-09_12:35:53,0,0,4331,105419
2025-12-09_12:35:58,0,0,4331,105420
2025-12-09_12:36:03,32,7,4330,105421
2025-12-09_12:36:08,29,6,4330,105421
2025-12-09_12:36:13,27,6,4329,105422
2025-12-09_12:36:18,25,6,4329,105422
2025-12-09_12:36:23,23,6,4329,105422
2025-12-09_12:36:28,21,6,4328,105423
2025-12-09_12:36:33,19,6,4327,105423
2025-12-09_12:36:38,18,6,4328,105423
2025-12-09_12:36:43,16,6,4327,105423
2025-12-09_12:36:48,15,5,4327,105423
2025-12-09_12:36:53,14,5,4325,105426
2025-12-09_12:36:58,13,5,4324,105427
2025-12-09_12:37:03,12,5,4336,105414
2025-12-09_12:37:08,11,5,4336,105415
2025-12-09_12:37:13,10,5,4335,105416
2025-12-09_12:37:18,9,5,4334,105416
2025-12-09_12:37:23,8,5,4334,105416
2025-12-09_12:37:28,8,5,4334,105416
2025-12-09_12:37:33,7,5,4334,105417
2025-12-09_12:37:38,6,4,4333,105417
2025-12-09_12:37:43,6,4,4333,105417
2025-12-09_12:37:48,5,4,4333,105417
2025-12-09_12:37:53,5,4,4335,105416
2025-12-09_12:37:58,4,4,4334,105416
2025-12-09_12:38:03,4,4,4335,105416
2025-12-09_12:38:08,4,4,4334,105416
2025-12-09_12:38:13,3,4,4333,105418
2025-12-09_12:38:18,3,4,4332,105418
2025-12-09_12:38:23,3,4,4332,105418
2025-12-09_12:38:28,3,4,4337,105414
2025-12-09_12:38:33,2,3,4337,105413
2025-12-09_12:38:38,2,3,4335,105415
2025-12-09_12:38:43,2,3,4334,105416
2025-12-09_12:38:48,2,3,4334,105416
2025-12-09_12:38:53,2,3,4335,105415
2025-12-09_12:38:58,1,3,4334,105417
2025-12-09_12:39:03,1,3,4330,105421
2025-12-09_12:39:08,1,3,4329,105421
2025-12-09_12:39:13,1,3,4329,105422
2025-12-09_12:39:18,1,3,4329,105422
2025-12-09_12:39:23,1,3,4328,105422
2025-12-09_12:39:28,1,3,4329,105422
2025-12-09_12:39:33,1,3,4329,105421
2025-12-09_12:39:38,1,3,4330,105421
2025-12-09_12:39:43,0,2,4329,105421
2025-12-09_12:39:48,0,2,4329,105422
2025-12-09_12:39:53,0,2,4331,105420
2025-12-09_12:39:58,0,2,4330,105421
2025-12-09_12:40:03,0,2,4336,105415
2025-12-09_12:40:08,0,2,4335,105415
2025-12-09_12:40:13,0,2,4334,105416
2025-12-09_12:40:18,0,2,4334,105416
2025-12-09_12:40:23,0,2,4334,105416
2025-12-09_12:40:28,0,2,4334,105416
2025-12-09_12:40:33,0,2,4332,105418
2025-12-09_12:40:38,0,2,4333,105418
2025-12-09_12:40:43,0,2,4332,105418
2025-12-09_12:40:48,0,2,4332,105418
2025-12-09_12:40:53,0,2,4332,105418
2025-12-09_12:40:58,0,2,4331,105420
2025-12-09_12:41:03,0,2,4339,105412
2025-12-09_12:41:08,0,2,4338,105412
2025-12-09_12:41:13,0,2,4337,105413
2025-12-09_12:41:18,0,2,4337,105413
2025-12-09_12:41:23,0,2,4336,105414
2025-12-09_12:41:28,0,1,4335,105415
2025-12-09_12:41:33,0,1,4334,105416
2025-12-09_12:41:38,0,1,4335,105416
2025-12-09_12:41:43,0,1,4334,105416
2025-12-09_12:41:48,0,1,4334,105416
2025-12-09_12:41:53,0,1,4336,105414
2025-12-09_12:41:58,0,1,4334,105416
2025-12-09_12:42:03,0,1,4335,105416
2025-12-09_12:42:08,0,1,4331,105420
2025-12-09_12:42:13,0,1,4330,105421
2025-12-09_12:42:18,0,1,4330,105421
2025-12-09_12:42:23,0,1,4329,105421
2025-12-09_12:42:28,0,1,4331,105419
2025-12-09_12:42:33,0,1,4330,105420
2025-12-09_12:42:38,0,1,4329,105421
2025-12-09_12:42:43,0,1,4329,105421
2025-12-09_12:42:48,0,1,4329,105422
2025-12-09_12:42:53,0,1,4329,105421
2025-12-09_12:42:58,0,1,4329,105422
2025-12-09_12:43:03,0,1,4330,105421
2025-12-09_12:43:08,0,0,4329,105421
2025-12-09_12:43:13,0,0,4328,105422
2025-12-09_12:43:18,0,0,4328,105422
2025-12-09_12:43:23,0,0,4328,105422
2025-12-09_12:43:28,0,0,4330,105421
2025-12-09_12:43:33,0,0,4329,105421
2025-12-09_12:43:38,0,0,4329,105421
2025-12-09_12:43:43,0,0,4328,105422
2025-12-09_12:43:48,0,0,4328,105422
2025-12-09_12:43:53,0,0,4330,105421
2025-12-09_12:43:58,0,0,4329,105421
2025-12-09_12:44:03,0,0,4333,105418
2025-12-09_12:44:08,0,0,4332,105418
2025-12-09_12:44:13,0,0,4331,105420
2025-12-09_12:44:18,0,0,4331,105420
2025-12-09_12:44:23,0,0,4330,105420
2025-12-09_12:44:28,0,0,4332,105418
2025-12-09_12:44:33,0,0,4332,105418
2025-12-09_12:44:38,0,0,4332,105419
2025-12-09_12:44:43,0,0,4331,105419
2025-12-09_12:44:48,0,0,4331,105419
2025-12-09_12:44:53,0,0,4332,105418
2025-12-09_12:44:58,0,0,4332,105418
2025-12-09_12:45:03,0,0,4336,105414
2025-12-09_12:45:08,0,0,4335,105415
2025-12-09_12:45:13,0,0,4335,105416
2025-12-09_12:45:18,0,0,4334,105416
2025-12-09_12:45:23,0,0,4334,105416
2025-12-09_12:45:28,0,0,4334,105416
2025-12-09_12:45:33,0,0,4333,105417
2025-12-09_12:45:38,0,0,4332,105418
2025-12-09_12:45:43,0,0,4332,105419
2025-12-09_12:45:48,0,0,4331,105419
2025-12-09_12:45:53,0,0,4331,105419
2025-12-09_12:45:58,0,0,4329,105422
2025-12-09_12:46:03,0,0,4336,105415
2025-12-09_12:46:08,0,0,4328,105423
2025-12-09_12:46:13,0,0,4328,105423
2025-12-09_12:46:18,0,0,4328,105423
2025-12-09_12:46:23,0,0,4328,105423
2025-12-09_12:46:28,0,0,4327,105423
2025-12-09_12:46:33,0,0,4328,105423
2025-12-09_12:46:38,0,0,4327,105423
2025-12-09_12:46:43,0,0,4327,105424
2025-12-09_12:46:48,0,0,4327,105424
2025-12-09_12:46:53,0,0,4326,105424
2025-12-09_12:46:58,0,0,4327,105423
2025-12-09_12:47:03,0,0,4334,105417
2025-12-09_12:47:08,0,0,4329,105421
2025-12-09_12:47:13,0,0,4328,105423
2025-12-09_12:47:18,0,0,4328,105423
2025-12-09_12:47:23,0,0,4327,105423
2025-12-09_12:47:28,0,0,4328,105423
2025-12-09_12:47:33,0,0,4332,105419
2025-12-09_12:47:38,0,0,4331,105419
2025-12-09_12:47:43,0,0,4331,105420
2025-12-09_12:47:48,0,0,4331,105420
2025-12-09_12:47:53,0,0,4329,105421
2025-12-09_12:47:58,0,0,4330,105421
2025-12-09_12:48:03,0,0,4331,105420
2025-12-09_12:48:08,0,0,4329,105421
2025-12-09_12:48:13,0,0,4329,105421
2025-12-09_12:48:18,0,0,4329,105422
2025-12-09_12:48:23,0,0,4329,105422
2025-12-09_12:48:28,0,0,4328,105422
2025-12-09_12:48:33,0,0,4329,105422
2025-12-09_12:48:38,0,0,4329,105421
2025-12-09_12:48:43,0,0,4328,105422
2025-12-09_12:48:48,0,0,4328,105422
2025-12-09_12:48:53,0,0,4328,105423
2025-12-09_12:48:58,0,0,4329,105421
2025-12-09_12:49:03,0,0,4334,105416
2025-12-09_12:49:08,0,0,4334,105417
2025-12-09_12:49:13,0,0,4333,105417
2025-12-09_12:49:18,0,0,4333,105417
2025-12-09_12:49:23,0,0,4333,105417
2025-12-09_12:49:28,0,0,4332,105418
2025-12-09_12:49:33,0,0,4333,105417
2025-12-09_12:49:38,0,0,4333,105418
2025-12-09_12:49:43,0,0,4331,105419
2025-12-09_12:49:48,0,0,4331,105419
2025-12-09_12:49:53,0,0,4331,105420
2025-12-09_12:49:58,0,0,4332,105418
2025-12-09_12:50:03,0,0,4325,105425
2025-12-09_12:50:08,0,0,4325,105425
2025-12-09_12:50:13,0,0,4325,105426
2025-12-09_12:50:18,0,0,4324,105426
2025-12-09_12:50:23,0,0,4324,105426
2025-12-09_12:50:28,0,0,4324,105426
2025-12-09_12:50:33,0,0,4325,105425
2025-12-09_12:50:38,0,0,4324,105427
2025-12-09_12:50:43,0,0,4323,105428
2025-12-09_12:50:48,0,0,4323,105428
2025-12-09_12:50:53,0,0,4322,105428
2025-12-09_12:50:58,0,0,4324,105426
2025-12-09_12:51:03,0,0,4335,105415
2025-12-09_12:51:08,0,0,4334,105417
2025-12-09_12:51:13,0,0,4334,105417
2025-12-09_12:51:18,0,0,4334,105417
2025-12-09_12:51:23,0,0,4333,105417
2025-12-09_12:51:28,0,0,4333,105417
2025-12-09_12:51:33,0,0,4333,105417
2025-12-09_12:51:38,0,0,4334,105416
2025-12-09_12:51:43,0,0,4334,105417
2025-12-09_12:51:48,0,0,4334,105417
2025-12-09_12:51:53,0,0,4334,105417
2025-12-09_12:51:58,0,0,4334,105416
2025-12-09_12:52:03,0,0,4339,105411
2025-12-09_12:52:08,0,0,4339,105412
2025-12-09_12:52:13,0,0,4334,105417
2025-12-09_12:52:18,0,0,4333,105417
2025-12-09_12:52:23,0,0,4332,105418
2025-12-09_12:52:28,0,0,4331,105419
2025-12-09_12:52:33,0,0,4331,105419
2025-12-09_12:52:38,0,0,4332,105419
2025-12-09_12:52:43,0,0,4331,105419
2025-12-09_12:52:48,0,0,4331,105420
2025-12-09_12:52:53,0,0,4330,105420
2025-12-09_12:52:58,0,0,4329,105421
2025-12-09_12:53:03,0,0,4332,105418
2025-12-09_12:53:08,0,0,4331,105419
2025-12-09_12:53:13,0,0,4328,105422
2025-12-09_12:53:18,0,0,4328,105422
2025-12-09_12:53:23,0,0,4328,105422
2025-12-09_12:53:28,0,0,4327,105423
2025-12-09_12:53:33,0,0,4326,105425
2025-12-09_12:53:38,0,0,4325,105425
2025-12-09_12:53:43,0,0,4325,105426
2025-12-09_12:53:48,0,0,4324,105426
2025-12-09_12:53:53,0,0,4324,105427
2025-12-09_12:53:58,0,0,4325,105426
2025-12-09_12:54:03,0,0,4327,105423
2025-12-09_12:54:08,0,0,4327,105424
2025-12-09_12:54:13,0,0,4325,105425
2025-12-09_12:54:18,0,0,4325,105425
2025-12-09_12:54:23,0,0,4325,105425
2025-12-09_12:54:28,0,0,4325,105426
2025-12-09_12:54:33,0,0,4324,105426
2025-12-09_12:54:38,0,0,4325,105425
2025-12-09_12:54:43,0,0,4324,105426
2025-12-09_12:54:48,0,0,4324,105426
2025-12-09_12:54:53,0,0,4324,105426
2025-12-09_12:54:58,0,0,4326,105424
2025-12-09_12:55:03,0,0,4335,105415
2025-12-09_12:55:08,0,0,4334,105416
2025-12-09_12:55:13,0,0,4333,105417
2025-12-09_12:55:18,0,0,4333,105417
2025-12-09_12:55:23,0,0,4333,105418
2025-12-09_12:55:28,0,0,4332,105418
2025-12-09_12:55:33,0,0,4334,105416
2025-12-09_12:55:38,0,0,4334,105416
2025-12-09_12:55:43,0,0,4333,105417
2025-12-09_12:55:48,0,0,4332,105418
2025-12-09_12:55:53,0,0,4332,105418
2025-12-09_12:55:58,0,0,4333,105417
2025-12-09_12:56:03,0,0,4332,105418
2025-12-09_12:56:08,0,0,4328,105422
2025-12-09_12:56:13,0,0,4327,105423
2025-12-09_12:56:18,0,0,4327,105423
2025-12-09_12:56:23,0,0,4326,105424
2025-12-09_12:56:28,0,0,4326,105424
2025-12-09_12:56:33,0,0,4330,105420
2025-12-09_12:56:38,0,0,4327,105423
2025-12-09_12:56:43,0,0,4327,105423
2025-12-09_12:56:48,0,0,4326,105424
2025-12-09_12:56:53,0,0,4326,105424
2025-12-09_12:56:58,0,0,4326,105424
2025-12-09_12:57:03,0,0,4331,105420
2025-12-09_12:57:08,0,0,4330,105420
2025-12-09_12:57:13,0,0,4328,105422
2025-12-09_12:57:18,0,0,4328,105422
2025-12-09_12:57:23,0,0,4328,105422
2025-12-09_12:57:28,0,0,4328,105422
2025-12-09_12:57:33,0,0,4327,105423
2025-12-09_12:57:38,0,0,4328,105422
2025-12-09_12:57:43,0,0,4327,105424
2025-12-09_12:57:48,0,0,4326,105424
2025-12-09_12:57:53,0,0,4326,105424
2025-12-09_12:57:58,0,0,4326,105424
2025-12-09_12:58:03,0,0,4327,105423
2025-12-09_12:58:08,0,0,4327,105423
2025-12-09_12:58:13,0,0,4326,105424
2025-12-09_12:58:18,0,0,4326,105424
2025-12-09_12:58:23,0,0,4326,105425
2025-12-09_12:58:28,0,0,4326,105425
2025-12-09_12:58:33,0,0,4326,105425
2025-12-09_12:58:38,0,0,4325,105425
2025-12-09_12:58:43,0,0,4324,105426
2025-12-09_12:58:48,0,0,4324,105426
2025-12-09_12:58:53,0,0,4324,105426
2025-12-09_12:58:58,0,0,4324,105426
2025-12-09_12:59:03,0,0,4328,105422
2025-12-09_12:59:08,0,0,4328,105422
2025-12-09_12:59:13,0,0,4327,105423
2025-12-09_12:59:18,0,0,4327,105424
2025-12-09_12:59:23,0,0,4326,105424
2025-12-09_12:59:28,0,0,4326,105424
